0.558	2.87413	5.16736	10.9081
0.559	2.89717	5.21151	10.894
0.56	2.92042	5.25605	10.8802
0.561	2.94389	5.30099	10.8667
0.562	2.96756	5.34633	10.8535
0.563	2.99146	5.39207	10.8405
0.564	3.01558	5.43821	10.8279
0.565	3.03991	5.48476	10.8156
0.566	3.06448	5.53172	10.8036
0.567	3.08926	5.57909	10.7919
0.568	3.11427	5.62688	10.7805
0.569	3.13951	5.67509	10.7694
0.57	3.16498	5.72373	10.7587
0.571	3.19069	5.77278	10.7483
0.572	3.21663	5.82227	10.7382
0.573	3.2428	5.87219	10.7285
0.574	3.26922	5.92254	10.7191
0.575	3.29587	5.97334	10.71
0.576	3.32277	6.02457	10.7013
0.577	3.34991	6.07625	10.693
0.578	3.37729	6.12837	10.685
0.579	3.40493	6.18095	10.6774
0.58	3.43281	6.23397	10.6702
0.581	3.46095	6.28746	10.6633
0.582	3.48934	6.3414	10.6568
0.583	3.51799	6.39581	10.6507
0.584	3.5469	6.45068	10.645
0.585	3.57607	6.50602	10.6397
0.586	3.6055	6.56183	10.6348
0.587	3.6352	6.61812	10.6303
0.588	3.66516	6.67488	10.6262
0.589	3.69539	6.73213	10.6226
0.59	3.7259	6.78985	10.6193
0.591	3.75667	6.84807	10.6165
0.592	3.78772	6.90677	10.6142
0.593	3.81905	6.96596	10.6122
0.594	3.85066	7.02564	10.6108
0.595	3.88255	7.08583	10.6098
0.596	3.91473	7.14651	10.6092
0.597	3.94719	7.2077	10.6091
0.598	3.97994	7.26939	10.6095
0.599	4.01298	7.33158	10.6104
0.6	4.04631	7.39429	10.6118
0.601	4.07994	7.45751	10.6137
0.602	4.11387	7.52125	10.616
0.603	4.14809	7.5855	10.6189
0.604	4.18261	7.65027	10.6223
0.605	4.21744	7.71557	10.6263
0.606	4.25258	7.78139	10.6308
0.607	4.28802	7.84774	10.6358
0.608	4.32377	7.91461	10.6413
0.609	4.35984	7.98202	10.6475
0.61	4.39622	8.04996	10.6541
0.611	4.43291	8.11843	10.6614
0.612	4.46993	8.18744	10.6693
0.613	4.50726	8.25699	10.6777
0.614	4.54492	8.32708	10.6868
0.615	4.58291	8.39771	10.6964
0.616	4.62122	8.46889	10.7067
0.617	4.65986	8.54061	10.7176
0.618	4.69884	8.61287	10.7291
0.619	4.73814	8.68569	10.7413
0.62	4.77779	8.75905	10.7541
0.621	4.81777	8.83296	10.7677
0.622	4.85809	8.90743	10.7818
0.623	4.89876	8.98244	10.7967
0.624	4.93977	9.05801	10.8123
0.625	4.98112	9.13413	10.8285
0.626	5.02283	9.21081	10.8455
0.627	5.06488	9.28804	10.8632
0.628	5.10729	9.36583	10.8817
0.629	5.15005	9.44417	10.9009
0.63	5.19317	9.52306	10.9208
0.631	5.23665	9.60251	10.9415
0.632	5.28049	9.68251	10.963
0.633	5.32469	9.76307	10.9853
0.634	5.36926	9.84418	11.0084
0.635	5.41419	9.92585	11.0323
0.636	5.45949	10.0081	11.0571
0.637	5.50516	10.0908	11.0826
0.638	5.55121	10.1741	11.1091
0.639	5.59762	10.258	11.1363
0.64	5.64442	10.3424	11.1645
0.641	5.69158	10.4274	11.1936
0.642	5.73913	10.5129	11.2235
0.643	5.78706	10.5989	11.2544
0.644	5.83537	10.6855	11.2862
0.645	5.88406	10.7726	11.3189
0.646	5.93314	10.8603	11.3526
0.647	5.98261	10.9484	11.3872
0.648	6.03246	11.0371	11.4228
0.649	6.0827	11.1264	11.4595
0.65	6.13333	11.2161	11.4971
0.651	6.18436	11.3064	11.5357
0.652	6.23577	11.3971	11.5754
0.653	6.28758	11.4884	11.6161
0.654	6.33979	11.5802	11.6579
0.655	6.39239	11.6725	11.7008
0.656	6.44539	11.7652	11.7448
0.657	6.49879	11.8585	11.7898
0.658	6.55258	11.9522	11.836
0.659	6.60678	12.0464	11.8833
0.66	6.66138	12.1411	11.9318
0.661	6.71637	12.2362	11.9815
0.662	6.77177	12.3318	12.0323
0.663	6.82757	12.4278	12.0843
